year,total_population,total_monuments,total_exotics,total_conflicts,productivity,is_drought,pop_monument_builder,pop_balanced,pop_reproduction
972,145.48,2111.8276244043172,203.18,136.01,0.521592148909132,1.0,86.48,28.33,30.67
973,141.76,2097.452818316019,206.17,139.71,0.8731904665793642,0.0,83.89,27.66,30.21
974,140.27,2082.390219567005,209.01,143.43,0.7536357138081808,0.0,83.15,26.9,30.22
975,125.27,2066.0579052733087,210.99,147.51,0.5604155061940574,1.0,75.63,23.98,25.66
976,112.7,2050.429556148001,212.99,151.61,0.6463704725497873,1.0,69.26,21.4,22.04
977,110.5,2035.932499215174,215.96,155.28,0.7873047963769635,0.0,68.1,20.82,21.58
978,108.41,2020.6243098194598,217.98,158.87,0.6509472951203725,0.0,66.87,20.42,21.12
979,106.92,2005.5098655161369,220.01,162.99,0.6574717640447518,0.0,66.08,20.01,20.83
980,97.86,1989.240227747726,221.68,166.71,0.4764786303595362,1.0,61.42,18.39,18.05
981,89.9,1973.1530197814675,223.47,170.64,0.484491012109013,1.0,57.06,16.96,15.88
982,89.47,1958.764925119151,225.99,174.42,0.7048773397329897,0.0,56.71,16.88,15.88
983,88.09,1944.2098035559538,228.05,178.24,0.6611197988951879,0.0,55.69,16.7,15.7
984,81.13,1929.246779866563,230.05,181.96,0.5868013486377438,1.0,51.52,15.53,14.08
985,80.25,1915.5023999575535,232.97,186.05,0.7394641256195844,0.0,51.01,15.33,13.91
986,79.28,1902.4369009767897,235.95,189.99,0.8170747238774002,0.0,50.36,15.11,13.81
987,78.37,1890.211217298799,239.53,193.95,0.9186907359845964,0.0,49.71,14.96,13.7
988,77.7,1878.6467868757943,243.47,197.55,0.995344530035402,0.0,49.24,14.84,13.62
989,76.94,1867.2264140070363,247.41,201.42,1.0,0.0,48.71,14.72,13.51
990,672.67,4828.780114683756,251.13,206.01,0.6962211587418556,0.0,645.17,14.37,13.13
991,619.75,4788.803525366993,254.05,211.23,0.5300972672687261,1.0,594.6,13.34,11.81
992,572.27,4749.203724989714,256.9,215.81,0.5507064777878855,1.0,548.62,12.66,10.99
993,528.35,4709.946989581198,259.75,220.18,0.5671465994864731,1.0,506.03,12.01,10.31
994,525.69,4672.62084999836,263.65,224.87,0.7225064561866194,0.0,503.67,11.79,10.23
